Id,Category
21072,addolorare+V
21073,dialogare+V
21074,finzione+N
21075,scamozzare+V
21076,fresare+V
21077,meravigliare+V
21078,sottovalutare+V
21079,sballottare+A
21080,marmorizzare+V
21081,marciare+V
21082,smanettare+V
21083,riadeguare+V
21084,dimostrare+A
21085,desertificare+V
21086,impellicciare+V
21087,sgrossare+V
21088,denazionalizzare+V
21089,proseguire+V
21090,raffazzonare+A
21091,divertire+V
21092,scapricciare+V
21093,monodico+A
21094,psicofisico+A
21095,miagolare+V
21096,beneficiare+V
21097,sceverare+V
21098,sopraelenchare+V
21099,impeciare+V
21100,desolare+V
21101,maturare+V
21102,reinsediare+V
21103,pispigliare+V
21104,irridire+V
21105,svaghare+V
21106,comprendere+V
21107,mettere+V
21108,sbianchare+V
21109,riammogliare+V
21110,adibire+V
21111,comunistizzare+V
21112,cauzionare+A
21113,ricamatore+N
21114,dilazionare+V
21115,bavero+N
21116,spruzzare+V
21117,oscurare+V
21118,consanguineo+A
21119,sovraffaticare+V
21120,musetto+N
21121,enfatizzare+V
21122,strillo+N
21123,accorato+A
21124,acerrimo+A
21125,cauzionare+V
21126,avvizzire+V
21127,snodare+V
21128,obiettare+V
21129,arcaizzare+V
21130,isolatore+A
21131,oratorio+N
21132,spettatore+N
21133,ridurre+V
21134,vomere+V
21135,acquisire+V
21136,arenare+V
21137,incendiare+V
21138,scampanare+V
21139,fagocitare+V
21140,impazzire+V
21141,derubare+V
21142,spillare+V
21143,esilarare+V
21144,vome+V
21145,premio+V
21146,burlare+V
21147,oggettivare+V
21148,lastricare+V
21149,allineare+V
21150,sussidiario+A
21151,triciclo+N
21152,bambineggiare+V
21153,muflone+N
21154,rivoltare+V
21155,enfiare+V
21156,abulico+A
21157,vidimare+V
21158,trivellare+V
21159,contrapporre+V
21160,deludere+V
21161,giuntagere+V
21162,zampare+V
21163,conglomerare+V
21164,riaffacciare+V
21165,adottabile+A
21166,punteggiare+V
21167,accoccolare+V
21168,abbagliare+V
21169,prodiano+A
21170,filantropico+A
21171,ricattare+V
21172,asfaltare+A
21173,supare+V
21174,mormorare+V
21175,medicamentoso+A
21176,disperdere+V
21177,dolorare+V
21178,accentare+V
21179,preponderare+V
21180,discolpare+V
21181,biscottare+V
21182,triturare+V
21183,trapanare+V
21184,riassicurare+V
21185,orinare+V
21186,invocare+V
21187,annualizzare+V
21188,legalità+N
21189,ribaltare+V
21190,autoemarginare+V
21191,premiare+V
21192,deliberare+A
21193,fiorire+V
21194,autodenominare+V
21195,disinnestare+V
21196,autoanalizzare+V
21197,obare+V
21198,sbagliare+V
21199,incentivare+V
21200,prescrivere+V
21201,volare+N
21202,acclamare+V
21203,contaminare+V
21204,ratificare+V
21205,estrapolare+V
21206,immergere+V
21207,selciare+V
21208,incollerire+V
21209,colpevolizzare+V
21210,stanare+V
21211,inceppare+V
21212,rinsaccare+A
21213,laureare+V
21214,vetrioleggiare+V
21215,rileggere+V
21216,controllare+V
21217,molcere+V
21218,tosare+V
21219,associare+V
21220,confinare+V
21221,dogmatizzare+V
21222,ardire+V
21223,oncologico+A
21224,aggraffare+V
21225,condizionare+V
21226,rimontare+V
21227,saporire+V
21228,ingegnare+V
21229,incombenza+N
21230,adulare+V
21231,rispettare+V
21232,scagionare+V
21233,fiacchare+V
21234,raggrumare+A
21235,completare+V
21236,sovraccaricare+V
21237,circonvenire+A
21238,paraffinare+V
21239,reinserire+V
21240,propendere+V
21241,esistere+V
21242,decontestualizzare+V
21243,straboccare+V
21244,ovvare+V
21245,illustrare+V
21246,sopradescrivere+V
21247,questionare+V
21248,scioperaare+V
21249,violinistico+A
21250,imbiancare+V
21251,abolire+V
21252,cancellare+V
21253,allegrare+A
21254,neo+N
21255,sbrancare+V
21256,pipiare+V
21257,cremare+V
21258,intabarrare+V
21259,trasportare+V
21260,asparagio+N
21261,rifugiare+V
21262,animare+V
21263,sfiorare+V
21264,dimenare+V
21265,stangare+V
21266,adeguare+V
21267,sviare+V
21268,circonfondere+V
21269,co-produrre+V
21270,controcarr+A
21271,esercire+V
21272,esponenziale+A
21273,rinazionalizzare+V
21274,inalberare+V
21275,spaccare+V
21276,modernizzare+V
21277,frugare+V
21278,aspergere+V
21279,esalare+V
21280,allargare+V
21281,permutare+V
21282,fangoso+A
21283,pipiare+V
21284,adeguare+V
21285,sbattezzare+V
21286,disfare+V
21287,ravviare+A
21288,froci+N
21289,amare+V
21290,ambientare+V
21291,giugulare+V
21292,rinforzare+V
21293,riversare+V
21294,computare+A
21295,antisportivo+A
21296,rilucere+V
21297,marcare+V
21298,fumato+A
21299,muone+N
21300,soggiungere+V
21301,discernere+V
21302,ricostruire+V
21303,infarcaire+V
21304,invasare+V
21305,compire+V
21306,burocratizzare+V
21307,australe+A
21308,sciroppare+V
21309,leggicchiare+V
21310,sopravissuto+N
21311,contemplare+V
21312,seppellire+V
21313,travalicare+V
21314,insoddisfatto+A
21315,desertificare+V
21316,funzionare+V
21317,fanatizzare+V
21318,ciabattare+V
21319,gestire+V
21320,accentare+V
21321,adibire+V
21322,intontire+V
21323,venticinquesimo+A
21324,rimpatriare+V
21325,gondola+N
21326,lustrare+V
21327,raffrenare+V
21328,spodestare+V
21329,illeggiadraire+V
21330,apostrofare+V
21331,provocare+V
21332,cuocere+V
21333,sgonfiare+V
21334,aggranchire+V
21335,are+V
21336,grondai+N
21337,graffiare+A
21338,accarezzare+V
21339,sconsigliare+V
21340,originare+V
21341,emigrare+V
21342,sregolare+V
21343,sopraccigliare+V
21344,rivaccinare+V
21345,corroso+V
21346,enunciare+A
21347,addurre+V
21348,stellare+V
21349,adeguare+V
21350,imperituro+A
21351,conglomerare+V
21352,adepto+A
21353,trionfare+V
21354,entrare+V
21355,commerciare+V
21356,profanare+V
21357,vaccinare+V
21358,liberare+N
21359,sottopagare+V
21360,singhiozzare+V
21361,diradare+V
21362,digradare+V
21363,scivolare+A
21364,feltrare+V
21365,rivoltare+V
21366,rifugiare+V
21367,ingegnare+V
21368,sculettare+V
21369,coricare+V
21370,imbarcare+V
21371,marciare+V
21372,abboccare+V
21373,bambineggiare+V
21374,notificare+V
21375,contaminare+V
21376,pasteggiare+V
21377,infocare+V
21378,contentare+V
21379,scemare+V
21380,screpolare+V
21381,rimenare+V
21382,tentennare+V
21383,tritare+V
21384,blaterare+V
21385,tramestare+V
21386,essiccare+V
21387,cristiano-ortodosso+A
21388,somatizzare+V
21389,rompere+V
21390,lottare+V
21391,stagionare+V
21392,decentralizzare+V
21393,arroccare+V
21394,ristagnare+V
21395,nauseare+V
21396,evoluire+V
21397,gessare+V
21398,ninnare+V
21399,forviare+V
21400,autoinfliggere+V
21401,palloncino+N
21402,evadere+V
21403,miscelare+V
21404,dirompere+V
21405,casolare+V
21406,arrotondare+V
21407,inalberare+V
21408,rispondere+V
21409,dirottare+V
21410,ex+N
21411,fuoribordo+N
21412,terrific+N
21413,sbertucciare+V
21414,addolorare+V
21415,napoleonico+A
21416,spolmonare+V
21417,abbagliare+V
21418,abbacchiare+V
21419,bianchire+V
21420,riuscire+V
21421,affievolre+A
21422,abbonacciare+V
21423,indovinare+V
21424,svettare+V
21425,inzavorrare+V
21426,traspirare+V
21427,depistare+V
21428,relazionare+V
21429,basire+V
21430,ancheggiare+V
21431,bugnare+V
21432,tombolare+A
21433,superare+V
21434,prefissare+V
21435,assunto+N
21436,acquisire+A
21437,riflettere+V
21438,guastare+V
21439,turgido+A
21440,desistere+V
21441,punteggiare+V
21442,riconducibile+A
21443,sigillare+V
21444,sbertucciare+V
21445,estinguere+V
21446,vaticanofil+A
21447,regatare+A
21448,accorgere+V
21449,corrispondere+V
21450,autocompatire+V
21451,rappattumare+V
21452,frinire+V
21453,celare+V
21454,risciacquare+V
21455,soprammettere+V
21456,disturbare+V
21457,scollacciare+V
21458,rottamare+V
21459,appiedare+V
21460,controfirmare+V
21461,ricoverare+V
21462,autoriformare+V
21463,sconoscere+V
21464,rimbambire+V
21465,accarezzare+V
21466,depredare+V
21467,arpeggiare+A
21468,reagire+V
21469,convenevole+A
21470,adontare+V
21471,spiare+V
21472,migliorare+V
21473,depoliticizzare+V
21474,attanagliare+V
21475,scappellare+V
21476,pescare+V
21477,ipotecare+V
21478,microfilmare+V
21479,trentennio+N
21480,speronare+V
21481,imporre+V
21482,vegliardo+N
21483,vaporare+V
21484,scorgaere+V
21485,inquietare+V
21486,scorporare+V
21487,limare+V
21488,rincasare+V
21489,stimolatore+N
21490,imbrogliare+V
21491,autostrangolare+V
21492,arcaizzare+V
21493,razionale+A
21494,prelibare+V
21495,gattonare+V
21496,incappare+V
21497,avvitare+V
21498,stipulare+V
21499,compungere+V
21500,filosofeggiare+V
21501,cifrare+V
21502,reinserire+V
21503,rinunziare+V
21504,infilzare+V
21505,silurare+V
21506,reputare+V
21507,autoanalizzare+V
21508,confrontare+V
21509,allungare+V
21510,stellare+V
21511,svestire+V
21512,costruire+V
21513,autodiagnosticare+V
21514,attorniare+V
21515,scampanare+V
21516,derubare+V
21517,cedere+V
21518,impensierire+V
21519,autosostene+V
21520,attorciere+V
21521,benefattore+A
21522,esplorare+V
21523,pregiudicare+V
21524,fognatura+N
21525,purificare+V
21526,abbigliare+V
21527,rimodellare+V
21528,sopportare+V
21529,impertinenza+N
21530,polarizzare+V
21531,co-fondare+V
21532,autolavare+V
21533,pigiare+V
21534,orchestrare+V
21535,affiancare+V
21536,rincarare+V
21537,coalizzare+V
21538,socializzare+V
21539,genovese+A
21540,sopraffare+V
21541,gonfiare+V
21542,remare+V
21543,massacrare+V
21544,sfoltire+V
21545,ingozzare+V
21546,colloquiare+V
21547,arzigogolato+A
21548,salare+V
21549,presidentessa+N
21550,stimare+V
21551,dedurre+V
21552,acquisire+V
21553,frignare+V
21554,arrischiare+V
21555,torturare+V
21556,acclimatare+V
21557,diserbare+A
21558,crucciare+V
21559,crocefiggere+V
21560,navigatorio+A
21561,frammettere+V
21562,minare+V
21563,dorare+V
21564,dimenare+V
21565,disincare+A
21566,commentare+V
21567,disagiare+V
21568,contrastare+V
21569,decorare+V
21570,autoproducrre+V
21571,prudenza+N
21572,ponteggiare+N
21573,immergere+V
21574,scotennare+V
21575,sbandierare+V
21576,maggiorao+A
21577,cuneese+N
21578,ammattonare+V
21579,tintinnare+V
21580,autotassare+V
21581,disinfettare+V
21582,rimbrottare+V
21583,tintinnare+V
21584,sopportare+V
21585,delineare+V
21586,ronzare+V
21587,quadrangolare+A
21588,concorrenzialità+N
21589,magnetizzare+V
21590,sudiare+V
21591,fiorre+V
21592,disincrostare+V
21593,esigere+V
21594,niellare+V
21595,uccellare+V
21596,quintuplicare+V
21597,autocontrollare+V
21598,echeggiare+V
21599,infiltrarsi+V
21600,suggellare+V
21601,spasimare+V
21602,escrescere+V
21603,accodare+V
21604,drop+N
21605,completo+A
21606,disegnare+V
21607,esteuropeo+A
21608,teorizzare+V
21609,ischeletrire+V
21610,reincarnare+V
21611,soprammettere+V
21612,catechizzare+V
21613,pentire+V
21614,normalizzare+V
21615,parlare+V
21616,stile+N
21617,impensierire+V
21618,migliorare+V
21619,maschiare+V
21620,acciaiare+V
21621,cardare+V
21622,dardeggiare+V
21623,poggiare+V
21624,tecnicizzare+V
21625,gavazzare+V
21626,autodiagnosticare+V
21627,introverso+A
21628,fastoso+A
21629,peschare+V
21630,sbronzare+V
21631,allineare+V
21632,alleato+N
21633,fluttuare+V
21634,sveire+V
21635,strisciare+V
21636,proiettare+A
21637,affascinare+V
21638,reclamare+V
21639,incombe+V
21640,squinternare+V
21641,auscultare+V
21642,fregiare+A
21643,sregolare+V
21644,tacciare+A
21645,pizzicottare+V
21646,ridicre+V
21647,infangre+V
21648,sillogizzare+V
21649,sceneggiare+V
21650,associare+V
21651,disturbare+V
21652,mordicchiare+V
21653,sterilizzare+V
21654,sollevamento+N
21655,russare+V
21656,ombreggiare+V
21657,stridulo+A
21658,deviare+V
21659,ragguagliare+V
21660,decurtare+V
21661,notificare+V
21662,finzione+N
21663,intiepidire+V
21664,perscrutare+A
21665,alettare+V
21666,spalmare+V
21667,dimettere+V
21668,montare+V
21669,deregolamentare+V
21670,riattare+V
21671,abortire+V
21672,spingere+V
21673,schiantare+V
21674,ricomperare+V
21675,vegliare+V
21676,sgranchire+V
21677,inceppare+V
21678,lambire+V
21679,fabbricare+V
21680,conficchare+V
21681,matricolare+V
21682,controfirmare+V
21683,risolvere+V
21684,ammollire+V
21685,discernere+V
21686,democratizzare+V
21687,ondeggiare+V
21688,reincarnare+V
21689,co-presiedere+V
21690,devolv+V
21691,decedere+V
21692,strombazzare+V
21693,frazionabile+A
21694,sardonico+A
21695,autodromo+N
21696,centrifugare+V
21697,esorbitare+V
21698,allogare+V
21699,pasticciaccio+N
21700,diplomare+V
21701,tinello+N
21702,dittatore+A
21703,mercerizzare+V
21704,elido+V
21705,cristalizzare+V
21706,paparazzo+N
21707,esternazione+N
21708,spennacchiare+V
21709,direttivo+A
21710,naufragare+V
21711,richiamare+V
21712,rintontire+V
21713,squinternare+V
21714,iniettare+V
21715,squisitao+A
21716,impuzzolentoire+V
21717,dogmatizzare+V
21718,estivare+A
21719,espandere+V
21720,collimare+V
21721,liquidare+V
21722,nomare+V
21723,discolpare+V
21724,infamare+V
21725,costare+V
21726,impagliare+V
21727,posizionare+V
21728,filosofeggiare+V
21729,tramestare+V
21730,pedonalizzare+V
21731,impermalire+V
21732,pregiare+V
21733,lavoricchiare+V
21734,scremare+V
21735,auspicare+V
21736,gasare+V
21737,sgolare+V
21738,azzannare+V
21739,computare+V
21740,epistolare+V
21741,sbracare+V
21742,ballare+A
21743,svoltre+V
21744,lucrare+V
21745,orinare+V
21746,mugghiare+V
21747,idratare+V
21748,crocidare+V
21749,lasciare+V
21750,principiare+V
21751,frisare+V
21752,elegia+N
21753,usurpatore+A
21754,scarruffare+V
21755,amare+V
21756,circumnavighare+V
21757,nauseare+V
21758,plaudire+V
21759,rivincere+V
21760,procedere+V
21761,abbuffare+V
21762,rivangare+V
21763,rinserrare+V
21764,invelenire+V
21765,alterno+A
21766,inghiaare+V
21767,rimodellare+V
21768,arcaizzare+V
21769,andatura+N
21770,incinerare+V
21771,empie+V
21772,fenomenico+A
21773,autoemre+V
21774,riproporre+V
21775,configgere+V
21776,schiacciare+V
21777,listare+V
21778,spartire+V
21779,saporire+V
21780,usufruire+V
21781,stangare+V
21782,inutilizzare+V
21783,aumentare+V
21784,incertare+N
21785,trapanare+V
21786,cullare+V
21787,adoprare+V
21788,circonfondere+V
21789,poligrafico+N
21790,mangiucchiare+V
21791,melodico+A
21792,fiorire+V
21793,calmare+V
21794,inappellabile+A
21795,personaggio-chiave+N
21796,ristare+V
21797,aggrinzare+V
21798,pestare+V
21799,scuocere+V
21800,connettere+V
21801,attraccare+V
21802,trarre+V
21803,elettrizzare+V
21804,escrescere+V
21805,sbandare+A
21806,argomentare+A
21807,sbeccare+V
21808,idratare+V
21809,barrare+V
21810,appianabile+A
21811,rissare+V
21812,interstellare+V
21813,carenato+A
21814,tergiversre+V
21815,chemioterapico+N
21816,scarrucolare+V
21817,scardinare+V
21818,emigrare+V
21819,paleoantropologo+N
21820,proprio+A
21821,indugiare+V
21822,magnetizzare+V
21823,rincoglionire+V
21824,scornare+V
21825,escutere+V
21826,strappare+V
21827,tintinnare+V
21828,effera+V
21829,scotennare+V
21830,sonare+V
21831,ravvolgere+V
21832,integrare+V
21833,franchisore+N
21834,fiorire+V
21835,sovrapporre+V
21836,giustificare+V
21837,sedurre+V
21838,epistolare+V
21839,reputare+V
21840,partecipare+V
21841,apostrofare+V
21842,imbatte+V
21843,deliberare+V
21844,mischiare+V
21845,conciliatorio+A
21846,adibire+V
21847,dissanguare+V
21848,conglomare+V
21849,invertire+V
21850,aggiungere+V
21851,voluttuario+A
21852,superdonna+N
21853,deburocratizzare+V
21854,gattonare+V
21855,aduggiare+V
21856,primeggiare+V
21857,escogitare+V
21858,autoreplicare+V
21859,presentire+V
21860,siedere+V
21861,ricompairire+V
21862,alzare+V
21863,mostrare+V
21864,pillare+V
21865,arcaicizzare+V
21866,accasciare+V
21867,primeggiare+V
21868,acciuffare+V
21869,idrogenare+V
21870,spampanare+V
21871,infradiciare+V
21872,vituperare+V
21873,setacciare+V
21874,ostare+V
21875,anfetaminizzato+A
21876,pendolare+V
21877,arricciolare+V
21878,ipertensivo+A
21879,squartare+V
21880,ardire+V
21881,esagitare+V
21882,barista+N
21883,ciajkowskiano+A
21884,ridurre+V
21885,forestiero+N
21886,intasare+V
21887,infarcire+V
21888,reo+V
21889,completare+V
21890,fraintendere+V
21891,palpeggiamento+N
21892,camposare+A
21893,corbellare+V
21894,prefabbricare+V
21895,illanguidire+V
21896,incollerire+V
21897,irsut+A
21898,dissestare+V
21899,zampillare+V
21900,dorare+V
21901,soffittare+V
21902,albina+A
21903,succedere+V
21904,assalire+V
21905,epistolare+V
21906,sfiancare+A
21907,assertivo+A
21908,prosperoso+A
21909,ferve+V
21910,surrogare+V
21911,svuotamento+N
21912,investire+V
21913,arrugginire+V
21914,raffinare+V
21915,superlativo+N
21916,impataccare+V
21917,incarognire+V
21918,intossicare+V
21919,proporzionale+A
21920,associare+V
21921,intervallare+V
21922,trucidare+A
21923,promuovere+V
21924,decentralizzare+V
21925,rinnegare+V
21926,raggruzzolare+V
21927,eccepire+V
21928,dilazionare+V
21929,controbattere+V
21930,attruppare+V
21931,inacerbire+V
21932,palleggiare+V
21933,sconquassare+V
21934,competoere+V
21935,serpeggiare+V
21936,diradare+V
21937,iridare+V
21938,passivo+A
21939,magazzinier+N
21940,professare+V
21941,raspare+V
21942,aggraffare+V
21943,ecuadoriano+A
21944,indiziare+V
21945,sgelare+V
21946,rischiare+V
21947,affinare+V
21948,sottrarre+V
21949,guastare+V
21950,disagiare+V
21951,ingravidare+V
21952,demonetizzare+V
21953,purificare+V
21954,sgretolamento+N
21955,simpaticone+N
21956,serpeggiare+V
21957,crosciare+V
21958,ammobiliare+V
21959,barattare+V
21960,rimuginare+V
21961,crepuscolare+V
21962,scaturire+V
21963,miagolare+V
21964,dolere+V
21965,contristare+V
21966,risuolare+V
21967,beccheggiare+V
21968,espettorare+V
21969,rinforzare+V
21970,immedesimare+V
21971,iniettare+V
21972,riammogliare+V
21973,brumoso+A
21974,capitare+V
21975,imbiancare+V
21976,confluire+V
21977,spersonalizzare+V
21978,squalificare+V
21979,raddolcire+V
21980,soggiungere+V
21981,deplorare+V
21982,amichare+V
21983,sghignazzare+V
21984,bisbigliare+V
21985,impagliare+V
21986,rastrellare+V
21987,dribblare+V
21988,sfrattare+V
21989,autoconvincere+V
21990,straviziare+V
21991,divisare+V
21992,shockare+V
21993,arricciolare+V
21994,denegare+V
21995,riparlare+V
21996,tragico+A
21997,prolungare+V
21998,instare+V
21999,rivoluzionare+V
22000,computare+V
22001,doso+A
22002,annoverare+V
22003,sfociare+V
22004,esigaere+V
22005,usura+N
22006,ubriacare+V
22007,strumentazione+N
22008,riesplodere+V
22009,storicizzare+V
22010,stornare+V
22011,anchilosare+V
22012,iniettare+V
22013,sfiduciare+V
22014,rivaccinare+V
22015,chiamare+A
22016,scarn+N
22017,ebreo+A
22018,diametro+N
22019,avvalere+V
22020,decorrere+V
22021,manoscritto+A
22022,rimarginare+V
22023,salare+V
22024,risolare+V
22025,riscontre+N
22026,schiodare+V
22027,ondeggiare+V
22028,forviare+V
22029,compattare+V
22030,deodorare+N
22031,illuminare+V
22032,rassettare+V
22033,ritoccare+V
22034,mascolinizzare+V
22035,esecrare+V
22036,piotare+V
22037,istoriare+A
22038,proseguire+V
22039,latrare+V
22040,tassare+V
22041,stilistico+A
22042,sobbarcare+V
22043,contitolare+V
22044,complicare+V
22045,autodenominare+V
22046,spagnolesco+A
22047,sfiduciare+V
22048,aggrinzare+V
22049,cristianizzare+V
22050,accantonare+V
22051,iniettare+V
22052,chiacchierare+V
22053,parodistico+A
22054,scostumato+A
22055,frisare+V
22056,giordano+A
22057,autorizzare+V
22058,sbozzare+V
22059,sgocciolare+V
22060,procedere+V
22061,frammettere+V
22062,distornare+V
22063,ammainare+V
22064,folleggiare+V
22065,matematico+N
22066,pauroso+A
22067,sotteso+A
22068,costellare+V
22069,rinegoziare+V
22070,strumentalizzare+V
22071,svagare+V
22072,decelerare+V
22073,allevare+V
22074,decontestualizzare+V
22075,costruire+V
22076,uniformare+V
22077,familiarizzare+V
22078,rifocillare+V
22079,investitore+N
22080,rileggere+V
22081,ostracizzare+V
22082,scaldare+V
22083,scalatore+N
22084,aggregato+A
22085,propagginare+A
22086,condizionabile+A
22087,rombare+V
22088,incuneare+V
22089,rifugiare+V
22090,corrugare+V
22091,rinnovellare+V
22092,enumerare+V
22093,piovigginare+V
22094,scommettere+N
22095,lisciviare+V
22096,procedere+V
22097,attivare+V
22098,azzannare+V
22099,supporre+V
22100,ristare+V
22101,accellerare+V
22102,inzavorrare+V
22103,risuolare+V
22104,rivelare+V
22105,rialzato+A
22106,impiallacciare+V
22107,sospendere+V
22108,rintanare+V
22109,spossare+V
22110,disapprovare+V
22111,canterellare+V
22112,digradare+V
22113,spolverare+V
22114,copiare+V
22115,maggiorare+V
22116,autocostruire+V
22117,ionizzare+V
22118,associato+V
22119,giungere+V
22120,aquilone+N
22121,tramare+V
22122,libare+V
22123,illeggiadrire+V
22124,espansionistico+A
22125,esagerare+V
22126,acclimatare+V
22127,finanziatore+N
22128,bollito+A
22129,competere+V
22130,ostracizzare+V
22131,defaticare+V
22132,filosofeggiare+V
22133,triestare+V
22134,ingelosire+V
22135,divagare+V
22136,rimbambire+V
22137,appropriare+V
22138,politicizzare+V
22139,venire+V
22140,biasciare+V
22141,sviluppare+V
22142,crogiuolare+V
22143,ricarichare+V
22144,separare+V
22145,increscere+V
22146,assordre+V
22147,smozzicare+V
22148,coscare+V
22149,cedolare+V
22150,rifiatare+V
22151,palleggiare+V
22152,allarmare+V
22153,infangare+A
22154,razionamento+N
22155,irreggimentare+V
22156,amalgama+A
22157,inviperire+V
22158,direzione+N
22159,marmoreo+A
22160,frustrare+V
22161,caporedattore+N
22162,spendere+V
22163,attuare+V
22164,trapiantare+V
22165,riverare+V
22166,inibitorio+A
22167,encomiare+V
22168,sdoppiamento+N
22169,disuguale+A
22170,stanare+V
22171,rotturare+V
22172,intingere+V
22173,stonare+V
22174,contattare+V
22175,mus+N
22176,scanalare+V
22177,naufragare+V
22178,ripetere+V
22179,crocifiggere+V
22180,informare+V
22181,riesplodaere+V
22182,bramare+A
22183,collimare+V
22184,discarichare+V
22185,riacquisire+V
22186,moquetta+N
22187,intromettere+V
22188,attivo+A
22189,risuolare+A
22190,cedolare+V
22191,bilanciato+A
22192,semplificare+V
22193,comprovare+V
22194,colpevolizzare+V
22195,imbarazza+N
22196,svasare+V
22197,giugulare+V
22198,varare+V
22199,detrarre+V
22200,obliare+V
22201,ripubblicare+V
22202,inquadrare+V
22203,stipulare+V
22204,pervertire+V
22205,infialare+V
22206,perseguitare+V
22207,fiatare+V
22208,contaminare+V
22209,traccheggiare+V
22210,adeguare+V
22211,calpestare+V
22212,basilare+V
22213,indovinare+V
22214,mordere+A
22215,condividere+V
22216,colloquiare+V
22217,semplificoare+V
22218,sceneggiare+V
22219,rimembrare+V
22220,bombare+V
22221,intercedere+V
22222,graffare+V
22223,evitare+A
22224,basilare+V
22225,predetta+N
22226,risarcire+V
22227,scoppiettare+V
22228,aumentare+V
22229,volubile+A
22230,indebolire+V
22231,dirupare+V
22232,risanatore+A
22233,giocherellare+V
22234,imbrillantinare+V
22235,terrefermeo+A
22236,appassionare+V
22237,choccare+V
22238,esumare+V
22239,fertile+N
22240,delegare+V
22241,navigare+A
22242,disordinare+V
22243,cingere+V
22244,patire+V
22245,variare+V
22246,sciamare+V
22247,alenare+V
22248,scampanare+V
22249,inaugurare+V
22250,graffiare+V
22251,vinificare+V
22252,crocefiggere+V
22253,promuovere+V
22254,illustrare+V
22255,piotare+V
22256,favoreggiamento+N
22257,pentire+V
22258,assestare+V
22259,affermare+V
22260,impuzzolentire+V
22261,pianistico+A
22262,brasare+V
22263,autoalimentare+V
22264,gasare+V
22265,intercorrere+V
22266,beare+V
22267,serpere+V
22268,marciare+V
22269,ricomunicare+V
22270,principessina+A
22271,sottovalutare+V
22272,vuotare+V
22273,imbrigliare+V
22274,intrappolare+V
22275,pirico+A
22276,ghibellino+A
22277,rimanere+V
22278,impagliare+V
22279,solleticare+V
22280,adire+V
22281,preoccupare+V
22282,riattare+V
22283,rincivilire+V
22284,disdegnare+V
22285,piccoletto+N
22286,ritirao+A
22287,portinaia+N
22288,inorgoglire+V
22289,svergognare+V
22290,inebetire+V
22291,ammarare+A
22292,approvvigionare+V
22293,intercorrere+V
22294,autoinstallare+V
22295,smascherare+V
22296,dializzare+V
22297,ondulato+A
22298,impuntare+V
22299,comportare+V
22300,ingentilre+V
22301,piallare+V
22302,enumerare+V
22303,carreggiare+V
22304,bianchire+V
22305,trasvoloare+V
22306,affrescare+V
22307,inquinare+V
22308,teoretico+A
22309,svaligiare+V
22310,insalivare+V
22311,impagliare+V
22312,dribblare+V
22313,autocompatire+V
22314,strombettare+V
22315,stangare+V
22316,riquadrare+V
22317,massacrare+V
22318,telecomandare+V
22319,tifare+V
22320,trecentocinquantesimo+A
22321,irridire+V
22322,ospedalizzare+V
22323,decontestualizzare+V
22324,infiocchettoare+V
22325,consociativismo+N
22326,autoriformare+V
22327,controsterzare+V
22328,esporre+V
22329,posare+V
22330,incinerare+V
22331,seppellire+V
22332,sponsorizzare+A
22333,immischiare+V
22334,sconficcare+V
22335,disboscare+V
22336,vibratore+V
22337,risolvere+V
22338,scomparire+V
22339,coricare+V
22340,parafrasare+A
22341,servire+V
22342,enfiare+V
22343,spaginare+V
22344,espropriare+V
22345,squarciare+V
22346,epitaffio+V
22347,digiunare+V
22348,femmineo+A
22349,infangare+V
22350,abbeverare+V
22351,inabbordabile+A
22352,sottomettere+V
22353,slanciare+V
22354,tramezzare+V
22355,violare+V
22356,extracomunitario+A
22357,denazionalizzare+V
22358,sistemare+A
22359,latitare+V
22360,buttare+V
22361,spruzzare+V
22362,vidimare+V
22363,tarlare+V
22364,stornare+V
22365,rompere+V
22366,instare+V
22367,spassionato+A
22368,ritrattare+V
22369,ammonimento+N
22370,ondulatore+A
22371,dimissione+N
22372,ergere+V
22373,ingaggiare+V
22374,demonizzare+V
22375,consacrare+V
22376,errare+V
22377,depoliticizzare+V
22378,infissre+V
22379,deputare+V
22380,sgelare+V
22381,rannicchiare+V
22382,compiangere+V
22383,tostare+V
22384,viziare+V
22385,sfregiare+V
22386,quintuplicare+V
22387,impiastricciare+V
22388,inserire+V
22389,muflone+N
22390,obliterare+V
22391,affrontare+V
22392,scampanare+V
22393,sopravvivenza+N
22394,reprimere+V
22395,bocciare+V
22396,cancellare+V
22397,insilare+V
22398,vomitare+V
22399,ninnare+V
22400,schifezza+N
22401,allattare+V
22402,impensierire+V
22403,flettere+V
22404,calendarizzare+V
22405,compenetrare+V
22406,affardellare+V
22407,disincagliare+V
22408,anticinese+A
22409,spelacchiare+V
22410,totalizzare+A
22411,assecondare+V
22412,svantaggiare+V
22413,circonvenire+V
22414,riaccostare+V
22415,alimentare+V
22416,trasumanare+A
22417,proliferare+V
22418,smascellare+V
22419,impersonare+V
22420,pencolare+A
22421,palazzinaro+N
22422,sbronzare+V
22423,giacimento+N
22424,precitare+V
22425,giostrare+V
22426,coagulare+V
22427,tramutare+V
22428,smagrire+V
22429,gessare+V
22430,falcare+V
22431,pervertire+V
22432,secernaere+V
22433,confluire+V
22434,cazzottare+V
22435,tralignare+V
22436,inferiore+A
22437,sbarazzare+V
22438,consigliare+V
22439,caldeggiare+V
22440,gargarizzare+V
22441,scolorire+V
